chrom	Start_cM	End_cM	length_bp	length_cM
4308	chr5	97.224270978209	97.3322437308695	65240	0.107972752660515
4309	chr5	98.0547589729467	98.1169159828745	44040	0.0621570099278728
4310	chr6	0.302630203551351	0.443136096704584	82977	0.140505893153233
4311	chr6	5.96263985114354	6.04745285316636	60667	0.0848130020228179
4312	chr6	7.09599780587528	7.33449087596522	49256	0.238493070089933
4313	chr6	7.37933709486099	7.49483086062473	169788	0.115493765763747
4314	chr6	7.89335044321498	7.91192588484718	4011	0.0185754416322013
4315	chr6	8.61517820155161	8.63521244945856	11710	0.0200342479069473
4316	chr6	8.66091189567583	8.8272601119016	51173	0.166348216225771
4317	chr6	8.93874144481097	8.93892319572397	551	0.000181750912998879
4318	chr6	9.94130301818245	9.94189320656701	30	0.000590188384565593
4319	chr6	11.5888833705927	11.6366132878308	836	0.0477299172381187
4320	chr6	19.7709387551666	19.8237972113927	187950	0.0528584562261294
4321	chr6	19.8503051100215	19.8708302374444	29076	0.020525127422939
4322	chr6	20.9094012354282	20.9137512844744	68	0.00435004904625202
4323	chr6	25.2228275371313	25.3790186524384	114742	0.15619111530712
4324	chr6	25.479169104777	25.4910551264186	5899	0.0118860216416081
4325	chr6	30.4149280960348	30.4700576798898	21326	0.0551295838550558
4326	chr6	30.873338219805	30.8752117056343	7675	0.00187348582936764
4327	chr6	31.3868751525924	31.7002740804948	66420	0.313398927902327
4328	chr6	34.5462234275511	34.5914965711583	48504	0.0452731436071261
4329	chr6	35.2036697741516	35.2270218871041	2203	0.0233521129524163
4330	chr6	44.3930852533738	44.4360462467952	31446	0.042960993421417
4331	chr6	44.8540505179887	45.0081707423987	138093	0.154120224410029
4332	chr6	45.1724935035351	45.3188252608913	34204	0.14633175735618
4333	chr6	47.5367724502922	47.5717404762713	167521	0.0349680259791114
4334	chr6	58.433439351132	58.4680385940021	13208	0.0345992428700654
4335	chr6	65.12355425568	65.1310079659103	12164	0.00745371023030827
4336	chr6	67.6500566706715	67.6876593871129	26033	0.0376027164413983
4337	chr6	67.7299210476925	67.7506936022526	5343	0.0207725545600397
4338	chr6	67.8115378321167	67.8829067161071	115571	0.0713688839904449
4339	chr6	67.9113245982892	68.1332116444983	84935	0.22188704620909
4340	chr6	80.5690856282148	80.7270561774205	314990	0.157970549205686
4341	chr6	91.3825075361807	91.4050950401925	58046	0.0225875040118098
4342	chr6	92.2706184139754	92.3394158189669	48537	0.0687974049914857
4343	chr6	95.3358318028414	95.4517032392146	32846	0.115871436373283
4344	chr6	105.282768313265	105.323457767706	59690	0.0406894544410505
4345	chr6	112.63747621834	112.683343488082	1360	0.0458672697421321
4346	chr6	116.48502879257	116.519193026105	3029	0.0341642335354209
4347	chr6	116.621850071326	116.656540593402	10543	0.0346905220756781
4348	chr6	117.664459579451	117.705641269455	1769	0.0411816900040805
4349	chr6	117.946686033818	118.007637215896	1849	0.0609511820777868
4350	chr6	120.672684681446	120.676590641406	428	0.00390595995982324
4351	chr6	126.074326166024	126.210467059343	64548	0.136140893319521
4352	chr6	132.260743558298	132.261886112758	63	0.00114255446061406
4353	chr6	138.54079789127	138.589005904577	146536	0.0482080133070326
4354	chr6	138.762807790001	138.777245836857	15806	0.0144380468555028
4355	chr6	146.905022737196	147.092508471286	301722	0.187485734089677
4356	chr6	0.317958978967399	0.375631119701527	63539	0.0576721407341287
4357	chr6	6.24172016099619	6.27254345981092	22048	0.0308232988147239
4358	chr6	8.62171304037534	8.62295571701667	30	0.00124267664133093
4359	chr6	8.64024096841986	8.70844160342648	54612	0.0682006350066207
4360	chr6	8.79173529972174	8.80912048019757	530	0.0173851804758343
4361	chr6	19.7708809462976	19.8344910882127	193322	0.0636101419151025
4362	chr6	24.8597432365482	24.8649631362024	98	0.0052198996541577
4363	chr6	25.3549269146139	25.3758883041057	10717	0.0209613894917737
4364	chr6	29.399596886211	29.5213510938831	196539	0.121754207672105
4365	chr6	30.6293473161136	30.7854281390545	267548	0.156080822940954
4366	chr6	34.0792770406941	34.1240596173539	697	0.0447825766597987
4367	chr6	34.6193125090254	34.6986742886561	47328	0.0793617796306094
4368	chr6	40.8808654006765	41.0810686640371	873680	0.200203263360649
4369	chr6	44.0867622006584	44.0902280661598	176	0.00346586550137573
4370	chr6	48.0819117018358	48.0826603019561	1116	0.000748600120296317
4371	chr6	67.6176691228904	67.7007901545325	34788	0.0831210316420936
4372	chr6	68.1949917606951	68.2088447738728	15115	0.0138530131776236
4373	chr6	71.5213530958378	71.5286029671852	4444	0.00724987134731236
4374	chr6	71.9235039848756	71.9382500982423	892	0.0147461133666695
4375	chr6	71.9543702776512	71.9574252016715	112	0.00305492402034702
4376	chr6	79.4082922946339	79.5028017903657	53295	0.0945094957317565
4377	chr6	81.9688484401125	81.9839386257747	20411	0.0150901856622312
4378	chr6	91.3765509601486	91.4691439287375	170029	0.0925929685889031
4379	chr6	101.512284448799	101.59804912315	8551	0.0857646743512106
4380	chr6	105.458636347276	105.576236403395	25677	0.11760005611869
4381	chr6	107.641030218257	107.986346013459	170543	0.345315795201856
4382	chr6	109.965241394199	109.993800009927	12822	0.0285586157284143
4383	chr6	117.449022055404	117.45684145029	864	0.00781939488601324
4384	chr6	119.033211783728	119.05294150288	2401	0.0197297191515418
4385	chr6	120.496430193512	120.66293819149	81503	0.166507997977817
4386	chr6	126.19845075406	126.383796600718	108041	0.185345846658279
4387	chr6	129.916761329456	130.064270439911	43010	0.147509110454479
4388	chr6	134.928160814622	135.023348546981	83289	0.095187732358994
4389	chr6	138.773854075417	138.912775700877	140182	0.138921625460284
4390	chr6	140.544655258697	140.890858913859	237141	0.346203655162185
4391	chr6	141.180577130718	141.327124051643	128190	0.146546920925601
4392	chr6	146.193479211833	146.241352078356	604	0.0478728665238179
4393	chr6	146.897325402829	146.951563764821	171350	0.0542383619916222
4394	chr6	146.97727041728	147.038211682643	80886	0.0609412653630557
4395	chr6	2.27079298422277	2.2774571262465	1469	0.00666414202372945
4396	chr6	5.41194255996221	5.52593371502415	79030	0.113991155061941
4397	chr6	6.43685703033385	6.61372941479854	96949	0.176872384464687
4398	chr6	6.71994170158572	6.80664173138273	11088	0.0867000297970106
4399	chr6	6.97871782960797	6.99205539852939	4926	0.0133375689214184
4400	chr6	7.02002733091154	7.08024154409859	20795	0.0602142131870549
4401	chr6	8.49106559811364	8.50609045111097	1100	0.01502485299733
4402	chr6	8.71151586866562	8.88203408601355	39589	0.170518217347926
4403	chr6	8.92726583795771	8.98884736961539	38018	0.0615815316576782
4404	chr6	9.02546681484206	9.08084613018814	2609	0.0553793153460802
4405	chr6	14.4282543417929	14.5876034246314	9341	0.15934908283854
4406	chr6	20.5979409902374	20.6736212937867	1946	0.075680303549273
4407	chr6	21.7334277585422	21.8762286356516	62752	0.142800877109412
4408	chr6	25.164451388863	25.3011751343435	114526	0.136723745480502
4409	chr6	30.763952860319	30.8093880180387	22778	0.0454351577197407
4410	chr6	30.818490959528	30.8231575249351	446	0.00466656540712762
4411	chr6	46.9176779043345	46.9481982713438	1599	0.0305203670093022
4412	chr6	59.2623788559713	59.3438963916856	12058	0.081517535714255
4413	chr6	68.6420606037915	68.7161045979257	31250	0.0740439941342572
4414	chr6	68.8416110800059	68.8556845827397	8098	0.0140735027337371
4415	chr6	69.1924828104907	69.2631605843064	34806	0.0706777738157172
4416	chr6	71.4719050505033	71.5822659214167	57675	0.110360870913368
4417	chr6	79.0703251713486	79.2384887913293	189992	0.168163619980646
4418	chr6	81.5929300654598	81.6411768088305	825	0.0482467433706404
4419	chr6	87.1292768732094	87.1939209805933	69002	0.0646441073839412
4420	chr6	87.5644727465989	87.5776070815817	3793	0.013134334982837
4421	chr6	88.15108064757	88.1698980968165	16257	0.0188174492464697
4422	chr6	91.8658596775871	91.9264924669957	14433	0.0606327894086718
4423	chr6	95.0953797873203	95.219339822294	71934	0.123960034973692
4424	chr6	95.3399303065725	95.3534531685512	1813	0.0135228619787426
4425	chr6	105.532368631047	105.633016182387	173011	0.100647551339293
4426	chr6	110.010154581566	110.047154881222	115317	0.0370002996555456
4427	chr6	110.468353919637	110.477013771194	40253	0.0086598515567573
4428	chr6	118.979938562474	118.985036414386	249	0.0050978519124385
4429	chr6	119.080561254206	119.181538903022	94339	0.100977648816709
4430	chr6	120.747749109422	121.067698325782	349539	0.319949216360357
4431	chr6	121.590793324704	121.762927236609	27057	0.172133911904638
4432	chr6	130.209764243993	130.271930458727	216004	0.0621662147337076
4433	chr6	130.288923693652	130.306739354151	1668	0.0178156604989965
4434	chr6	130.51287979038	130.519106726873	583	0.00622693649333428
4435	chr6	134.13276711747	134.164706209362	24636	0.0319390918921556
4436	chr6	134.883810306305	134.994618205258	256708	0.110807898952686
4437	chr6	139.754543087252	139.934309251947	328903	0.179766164695678
4438	chr6	140.624553090453	141.122280761663	271179	0.497727671210129
4439	chr6	146.834120199358	146.844280583236	621	0.0101603838778033
4440	chr6	6.47523910991802	6.70827484920805	99416	0.233035739290031
4441	chr6	7.37497667795308	7.38812173965594	618	0.0131450617028657
4442	chr6	7.94536604329396	7.99787528563166	22546	0.0525092423377016
4443	chr6	14.9582859218601	14.9789337598623	4317	0.0206478380022048
4444	chr6	16.021308931469	16.0395560810325	8193	0.0182471495635248
4445	chr6	20.5752680070275	20.5811793165437	152	0.0059113095161365
4446	chr6	24.4983029808895	24.5419919687298	13459	0.0436889878403015
4447	chr6	25.0026199867661	25.0339712549109	2922	0.0313512681448671
4448	chr6	34.5957026235459	34.7786369487916	51305	0.182934325245711
4449	chr6	44.4224572009624	44.4243422639296	993	0.00188506296717605
4450	chr6	44.8536383561791	44.8646085170328	2487	0.0109701608536739
4451	chr6	46.9075807973027	47.0027274106779	33725	0.0951466133751921
4452	chr6	68.5786702705764	68.5788523022649	13	0.000182031688495954
4453	chr6	71.9015605496391	71.9270821370854	1990	0.0255215874463772
4454	chr6	76.8897785008315	76.9139760248737	2227	0.0241975240422079
4455	chr6	79.50952373459	79.6589235569957	261755	0.149399822405755
4456	chr6	80.5712440351688	80.7847110734378	486051	0.213467038269059
4457	chr6	80.9642217703777	80.9654703371313	54	0.00124856675357421
4458	chr6	94.685195699422	94.7821696084223	55892	0.0969739090003827
4459	chr6	95.3526476147213	95.4573745946361	53136	0.104726979914858
4460	chr6	110.509769295478	110.520897600129	5898	0.0111283046506685
4461	chr6	110.693974508068	110.970046269179	202353	0.276071761110757
4462	chr6	111.331142064131	111.359077261736	1170	0.0279351976051601
4463	chr6	111.890954035546	111.919633072966	1365	0.0286790374198773
4464	chr6	117.133156817406	117.258644125272	32445	0.125487307865455
4465	chr6	118.608035827559	118.745377997011	2870	0.137342169452126
4466	chr6	118.94482685151	119.089755585294	88835	0.144928733783459
4467	chr6	120.296418609629	120.325000040771	47868	0.0285814311427117
4468	chr6	120.57349352204	120.604808218533	16643	0.0313146964927995
4469	chr6	124.393534523773	124.457863975374	138950	0.0643294516009263
4470	chr6	132.392626987466	132.400098930923	412	0.00747194345677826
4471	chr6	134.996049971194	135.004022573167	3815	0.00797260197313676
4472	chr6	144.064157353903	144.740215364387	264136	0.676058010484155
4473	chr6	147.880086809058	147.890840458747	28674	0.0107536496884393
4474	chr6	4.09846645452	4.1745344228362	16541	0.0760679683162007
4475	chr6	5.70899351600725	5.7208765911146	8500	0.0118830751073462
4476	chr6	6.46710862773386	6.60826837929995	74058	0.141159751566089
4477	chr6	7.42387679177733	7.46657335870494	36269	0.0426965669276091
4478	chr6	7.75425953822351	7.80110667394454	6344	0.0468471357210287
4479	chr6	9.36130650361321	9.4563725863802	18812	0.0950660827669889
4480	chr6	9.8305331684	9.85670857141389	1520	0.0261754030138839
4481	chr6	19.564311153858	19.7082964658612	27106	0.143985312003249
4482	chr6	20.5916018885853	20.6164527226695	639	0.0248508340842761
4483	chr6	34.6276116396261	34.673559119871	44976	0.0459474802448554
4484	chr6	40.4495593711956	40.4689643394907	1565	0.0194049682951416
4485	chr6	46.4086905321272	46.5401967246167	94102	0.13150619248956
4486	chr6	46.7647141229823	46.8737010903758	48713	0.108986967393548
4487	chr6	47.5099479109394	47.6483747746444	245281	0.138426863704929
4488	chr6	48.3122903073422	48.4251810552085	26313	0.112890747866281
4489	chr6	67.8093877991988	67.8209774568369	32898	0.0115896576380408
4490	chr6	68.6634662493485	68.7996282730888	69975	0.136162023740283
4491	chr6	69.6378456817906	69.68356018064	13588	0.0457144988493923
4492	chr6	71.8212355790738	72.0138004438385	266488	0.192564864764691
4493	chr6	79.1286586284639	79.1932020894297	22144	0.0645434609658366
4494	chr6	80.6513107605886	80.7272108447766	137799	0.0759000841879924
4495	chr6	92.3180181017541	92.3387964542405	23627	0.0207783524863743
4496	chr6	94.4668072038902	94.5361418166	20879	0.0693346127098522
4497	chr6	105.760772306899	106.023699025287	258455	0.262926718388016
4498	chr6	109.965733745881	110.039940139183	166624	0.0742063933021342
4499	chr6	112.399406659991	112.518248190836	68020	0.118841530844364
4500	chr6	117.75401143303	118.111182671705	80879	0.357171238675107
4501	chr6	118.674362045977	118.78916497235	14495	0.114802926373514
4502	chr6	130.200517994861	130.2118339893	2176	0.011315994438263
4503	chr6	133.900216924774	134.074610122698	134517	0.174393197924132
4504	chr6	140.989699960788	141.221759490725	121827	0.232059529937061
4505	chr6	141.470389807908	141.488387517668	1402	0.017997709759868
4506	chr6	146.829228162676	146.901102020812	6138	0.0718738581355183
4507	chr6	146.96809801567	147.038397483943	81304	0.0702994682727649
4508	chr6	7.85486918416802	7.86883291765797	3432	0.0139637334899483
4509	chr6	8.59680753576743	8.73191781070718	83536	0.135110274939747
4510	chr6	8.7537503204934	8.92968028188677	44225	0.175929961393367
4511	chr6	9.9284762572912	9.95011649805864	1100	0.0216402407674376
4512	chr6	14.5101619261007	14.5938595662814	2010	0.0836976401807021
4513	chr6	19.722232103121	19.78366071039	86880	0.0614286072689971
4514	chr6	46.510121792996	46.5178359868978	148	0.00771419390180483
4515	chr6	65.2056762808034	65.3244373862916	70520	0.118761105488218
4516	chr6	67.9317446333901	67.9429472915358	395	0.0112026581456348
4517	chr6	71.8703506776357	71.958898111467	16869	0.0885474338313088
4518	chr6	88.3706373655625	88.3707212585388	25	8.3892976292077e-05
4519	chr6	94.769592226799	95.1151748280794	158484	0.345582601280483
4520	chr6	95.1474377682463	95.1940286163603	5922	0.0465908481140076
4521	chr6	107.995384560594	108.082504149045	173854	0.0871195884513156
4522	chr6	109.590638933654	109.615264418559	89656	0.0246254849042771
4523	chr6	110.961452452375	110.989235202589	708	0.0277827502142856
4524	chr6	116.826241254387	116.870425803839	1187	0.0441845494515434
4525	chr6	118.584228093365	118.584397666804	10	0.000169573439649184
4526	chr6	124.324453730299	124.331352203735	663	0.00689847343596739
4527	chr6	124.388300815341	124.509109186742	174935	0.120808371401054
4528	chr6	131.611410088592	131.743054857263	49798	0.131644768671578
4529	chr6	141.032964546949	141.174687451069	23563	0.141722904120172
4530	chr6	5.18157057930377	5.30659063975161	9500	0.125020060447841
4531	chr6	6.69792933918461	6.75504195376232	7017	0.057112614577715
4532	chr6	8.83985616718976	8.84818793292723	254	0.00833176573747529
4533	chr6	14.9732913927783	14.9740535237122	176	0.000762130933829042
4534	chr6	16.2557141954138	16.3638730337206	25603	0.108158838306871
4535	chr6	24.3291010892169	24.3359814882884	11789	0.00688039907159421
4536	chr6	24.5295484813288	24.571126352781	1693	0.0415778714521444
4537	chr6	24.8594236508551	24.9958634142267	128984	0.136439763371552
4538	chr6	31.3469831884908	31.4214200848275	36070	0.0744368963366462
4539	chr6	35.3196877397127	35.4701746936777	47039	0.15048695396495
4540	chr6	45.2904866206282	45.3995749592105	4353	0.109088338582296
4541	chr6	46.284694430719	46.3328616666186	39768	0.048167235899534
4542	chr6	59.1306074664069	59.1819999388416	24355	0.051392472434749
4543	chr6	91.2112492702204	91.2781171447968	73368	0.0668678745763884
4544	chr6	95.187750797511	95.3469714437528	37842	0.159220646241806
4545	chr6	110.051803305221	110.063689474966	42605	0.0118861697453951
4546	chr6	112.422449702238	112.612754569624	239508	0.190304867385706
4547	chr6	118.097910211127	118.228880782579	90753	0.13097057145194
4548	chr6	129.865293136933	129.871318510183	495	0.0060253732495994
4549	chr6	132.448176897195	132.45129625223	172	0.0031193550353521
4550	chr6	133.885045985769	134.111147686702	174402	0.226101700932702
4551	chr6	135.156149561148	135.244975136787	68515	0.0888255756391061
4552	chr6	141.60843331247	141.763940251615	215162	0.15550693914534
4553	chr6	5.45439174197507	5.48464512116522	24647	0.0302533791901531
