Chromosome	Position(bp)	Rate(cM/Mb)	Map(cM)
chr1	15982644.0	21.168643543476808	30.7924940891236
chr1	15983470.0	14.791828640548976	30.804712139580694
chr1	15983620.0	0.9103200340139969	30.804848687585796
chr1	15986190.0	4.282465244435351	30.815854623263995
chr1	15986398.0	0.023757377398681	30.815859564798494
chr1	15986876.0	0.1490611780470163	30.8159308160416
chr1	15987418.0	0.16711656401149225	30.816021393219295
chr1	15994759.0	0.5812917350501671	30.820288655846298
chr1	15996342.0	0.8658019765666768	30.821659220375203
chr1	15996780.0	3.233323710705881	30.823075416160492
chr1	15998113.0	2.5209649827500584	30.826435862482498
chr1	16003457.0	2.5661464058933174	30.840149348875592
chr1	16005240.0	1.4390194178962565	30.8427151204977
chr1	16005894.0	0.8927840472423966	30.843299001264597
chr1	16008176.0	0.2655848844451161	30.8439050659709
chr1	16009995.0	0.2606837379279698	30.844379249690192
chr1	16011770.0	0.17390319617590366	30.844687927863404
chr1	16013332.0	0.2027032750898287	30.845004550379095
chr1	16016197.0	0.14062018184961747	30.845407427200094
chr1	16018079.0	0.14064840228550882	30.845672127493195
chr1	16020522.0	0.11496868485762524	30.845952995990302
chr1	16020677.0	0.05148945482167091	30.8459609768558
chr1	16021127.0	0.08313608488050603	30.845998388093996
chr1	16024283.0	0.08412628751850572	30.846263890657404
chr1	16027920.0	0.08456092856478846	30.846571438754594
chr1	16031103.0	0.08454951014846715	30.846840559845397
chr1	16033107.0	0.08429017285435862	30.847009477351797
chr1	16033164.0	0.07859891407510108	30.8470139574899
chr1	16035949.0	0.05472241762763391	30.847166359422992
chr1	16036794.0	0.05579966060070993	30.8472135101362
chr1	16037432.0	0.05611459201170925	30.847249311245903
chr1	16037752.0	0.04622301965628849	30.847264102612193
chr1	16038873.0	0.05169897948141189	30.847322057168192
chr1	16039449.0	0.05297055885280757	30.84735256821009
chr1	16040690.0	0.0489874897735035	30.8474133616849
chr1	16041167.0	0.047699234583107236	30.847436114219796
chr1	16042833.0	0.05208756680823152	30.8475228921061
chr1	16045753.0	0.05095982065065356	30.8476716947824
chr1	16047603.0	0.04193553675844595	30.847749275525402
chr1	16050012.0	0.042510966539768914	30.847851684443796
chr1	16050665.0	0.042373188669939894	30.847879354135998
chr1	16053296.0	0.04961287137660748	30.84800988560059
chr1	16053946.0	0.05000219125314778	30.848042387024904
chr1	16057095.0	0.05530642406910914	30.848216546954298
chr1	16062384.0	0.05557953459900628	30.848510507112792
chr1	16063163.0	0.05781541977901536	30.8485555453248
chr1	16063591.0	0.05635969368459016	30.848579667273697
chr1	16063820.0	0.0343766035259417	30.848587539515904
chr1	16066485.0	0.0548616267915213	30.848733745751304
chr1	16072565.0	0.06260123120000197	30.849114361237
chr1	16073699.0	0.06119425837075969	30.849183755525992
chr1	16075485.0	0.0834346535292758	30.849332769817195
chr1	16076112.0	0.07133701516656157	30.849377498125705
chr1	16076796.0	0.05201784837829391	30.849413078333995
chr1	16077094.0	0.04623324563459276	30.849426855841195
chr1	16078333.0	0.04962687506386792	30.8494883435394
chr1	16078871.0	0.04492091059639066	30.8495125109893
chr1	16079312.0	0.04670952290913943	30.849533109888903
chr1	16080637.0	0.09612153969813352	30.849660470929003
chr1	16081402.0	0.04776721908126324	30.8496970128516
chr1	16083405.0	0.044680307937191556	30.849786507508398
chr1	16084923.0	0.040526784715404385	30.849848027167596
chr1	16085169.0	0.03926824024393511	30.849857687154696
chr1	16089954.0	0.052037834022443365	30.850106688190493
chr1	16100304.0	0.059911534039622495	30.850726772567803
chr1	16101026.0	0.08993446121767797	30.850791705248803
chr1	16101137.0	0.05142729539917488	30.850797413678592
chr1	16101237.0	0.05084129405474869	30.850802497807997
chr1	16104438.0	0.2630192051237971	30.8516444222836
chr1	16104599.0	0.020786359035674586	30.851647768887403
chr1	16106776.0	0.11383056673703534	30.85189557803119
chr1	16107062.0	0.11254591748687127	30.85192776616359
chr1	16108203.0	0.11078901254421405	30.852054176426904
chr1	16111535.0	0.07402723469192675	30.852300835172898
chr1	16112923.0	0.07566473205529993	30.85240585782099
chr1	16115380.0	0.0799991363446361	30.85260241569899
chr1	16120468.0	0.40411794693416053	30.85465856781299
chr1	16120536.0	0.1895875001042334	30.854671459762997
chr1	16121052.0	0.506331402314752	30.85493272676659
chr1	16123865.0	1.9384909087475324	30.8603857016929
chr1	16124236.0	1.0110408940555853	30.860760797864593
chr1	16126049.0	4.204695578439112	30.868383910948303
chr1	16126235.0	0.09498732043216625	30.868401578589904
chr1	16132018.0	1.2923431159238998	30.87587519882929
chr1	16132581.0	0.4357012161661778	30.876120498613993
chr1	16140869.0	0.7418759446310134	30.882269166443095
chr1	16141656.0	0.27104974332771264	30.882482482591094
chr1	16143574.0	0.8178668934351118	30.884051151292702
chr1	16149155.0	0.7803554081691316	30.888406314825694
chr1	16149282.0	0.024814842548247132	30.888409466310698
chr1	16149602.0	0.11031103592795687	30.888444765842195
chr1	16151244.0	0.12079839981951704	30.8886431168147
chr1	16152161.0	0.11097040098073614	30.888744876672398
chr1	16161091.0	0.229255542206486	30.8907921286643
chr1	16163230.0	0.2116424495986369	30.891244831863993
chr1	16165641.0	0.12162500186800057	30.891538069743497
chr1	16167020.0	0.056771945470069786	30.8916163582563
chr1	16170320.0	0.05601348454425106	30.891801202755296
chr1	16175534.0	0.0650863650543003	30.89214056306269
chr1	16176157.0	0.03242439005858384	30.892160763457696
chr1	16176729.0	0.07324054964994178	30.892202657052096
chr1	16179885.0	0.09227842775611633	30.892493887770094
chr1	16179946.0	0.018673603341219442	30.892495026859898
chr1	16185567.0	0.07574272739735678	30.892920776730598
chr1	16187402.0	0.0801113572776238	30.893067781071203
chr1	16187425.0	0.015217577922414974	30.893068131075495
chr1	16188631.0	0.06598631733229027	30.893147710574198
chr1	16189429.0	0.0638224577703864	30.8931986408955
chr1	16189841.0	0.035278060671207506	30.893213175456495
chr1	16192992.0	0.053874838209156305	30.893382935071692
chr1	16193072.0	0.03206537382283159	30.893385500301598
chr1	16193146.0	0.042590287909040465	30.893388651982903
chr1	16201250.0	0.11280493849888744	30.894302823204498
chr1	16208433.0	0.49570525943072385	30.89786347408299
chr1	16209798.0	0.323473887407538	30.8983050159393
chr1	16210348.0	0.2577000781849909	30.898446750982302
chr1	16212150.0	0.22235047180303993	30.89884742653249
chr1	16213370.0	0.28104855614941937	30.899190305770993
chr1	16216703.0	0.3238608438058562	30.9002697339634
chr1	16218688.0	0.6632326671025921	30.901586250807597
chr1	16222977.0	0.9460653390995728	30.905643925046995
chr1	16228922.0	0.10787140793888136	30.90628522056719
chr1	16229692.0	0.10292999663333123	30.9063644766646
chr1	16230695.0	0.09422312213542475	30.9064589824561
chr1	16230870.0	0.4044379850906158	30.906529759103492
chr1	16233582.0	3.606735085326581	30.916311224654898
chr1	16237109.0	1.7120641086752983	30.922349674766195
chr1	16238595.0	0.5140776837819294	30.923113594204295
chr1	16239747.0	0.13453888827699403	30.92326858300359
chr1	16240898.0	0.5262806568306438	30.923874332039603
chr1	16243201.0	0.4445198438980956	30.9248980612401
chr1	16243323.0	0.08789643932912396	30.924908784605698
chr1	16246126.0	0.37984229168913386	30.925973482549303
chr1	16248490.0	5.004250585234487	30.937803530932797
chr1	16249196.0	3.9094469443379336	30.9405636004755
chr1	16250011.0	0.540707192276721	30.941004276837205
chr1	16250324.0	0.25235159328733825	30.941083262885904
chr1	16250627.0	1.7595094181233466	30.941616394239595
chr1	16251618.0	8.821500291618017	30.95035850102859
chr1	16251716.0	0.29561705623993423	30.9503874715001
chr1	16252181.0	2.135716144930337	30.951380579507493
chr1	16256580.0	2.118859388566051	30.960701441957795
chr1	16259295.0	0.7607150421007265	30.9627667832971
chr1	16260318.0	0.6204892260012956	30.963401543775298
chr1	16264551.0	0.6460523280877425	30.966136283280093
chr1	16266652.0	0.1400566277945517	30.96643054225509
chr1	16267344.0	0.15430532487468981	30.966537321539903
chr1	16268141.0	0.13222771216004797	30.966642707026494
chr1	16268419.0	0.16630017267337333	30.966688938474498
chr1	16277239.0	0.14662698404841523	30.967982188473805
chr1	16277490.0	0.15836342904404446	30.968021937694495
chr1	16284086.0	0.5613429752582546	30.971724555959298
chr1	16285921.0	0.5457791888311018	30.972726060770803
chr1	16294185.0	0.46726642354635706	30.97658755049499
chr1	16294995.0	0.1262078186485909	30.976689778828096
chr1	16304547.0	0.12773526947285063	30.9779099061221
chr1	16306528.0	0.2572594806160297	30.9784195371532
chr1	16310825.0	0.25537120600551394	30.979516867225406
chr1	16313060.0	0.12082523122605647	30.979786911617197
chr1	16313768.0	0.15522116483546053	30.9798968082019
chr1	16314170.0	0.11227353856121629	30.979941942164402
chr1	16314916.0	0.09419760790271646	30.980012213579897
chr1	16315203.0	0.12450562405299345	30.980047946694
chr1	16315330.0	0.045740545657302956	30.9800537557433
chr1	16315422.0	0.04548693255873351	30.980057940541094
chr1	16317707.0	0.16016836792202074	30.980423925261796
chr1	16335381.0	0.17864288611473036	30.983581259630988
chr1	16339760.0	0.27787400582507316	30.984798069902496
chr1	16340842.0	0.25066321710175093	30.9850692875034
chr1	16347877.0	15.781852572694202	31.096094620352304
chr1	16348702.0	0.34943051732074254	31.096382900529093
chr1	16349522.0	0.2583834696423537	31.0965947749742
chr1	16350334.0	0.21513849889315836	31.0967694674353
chr1	16351064.0	0.21466097040905419	31.0969261699437
chr1	16351413.0	0.19278856159625524	31.096993453151697
chr1	16354268.0	0.36689951667299786	31.0980409512718
chr1	16356676.0	0.3727471555659665	31.0989385264224
chr1	16360871.0	0.2527027489390862	31.0999986144542
chr1	16363517.0	0.13446356776089793	31.100354405054496
chr1	16366365.0	0.14296743567536915	31.1007615763113
chr1	16367148.0	0.11060737636761393	31.100848181886995
chr1	16370077.0	0.0854046702289452	31.101098332166096
chr1	16370586.0	0.10765016286199856	31.101153126098993
chr1	16373614.0	0.13815512470424995	31.101571459816597
chr1	16373801.0	0.04442267808029096	31.101579766857398
chr1	16376261.0	0.9048743358944166	31.1038057577237
chr1	16376460.0	0.7749376271089885	31.103959970311493
chr1	16377021.0	0.5129223074936453	31.104247719725997
chr1	16381181.0	0.8387221325729838	31.1077368037975
chr1	16381277.0	0.031043411397035925	31.107739783964995
chr1	16382166.0	0.8757095452232702	31.108518289750698
chr1	16382988.0	2.1399801344258527	31.110277353421196
chr1	16383094.0	0.10601114424876303	31.110288590602487
chr1	16383212.0	0.03025676113421561	31.1102921609003
chr1	16385285.0	2.2261368797351926	31.11490694265199
chr1	16385613.0	0.20218355031379664	31.114973258856494
chr1	16387839.0	0.20184092794424294	31.1154225567621
chr1	16390027.0	0.1753862828131542	31.115806301948894
chr1	16390704.0	0.24038749853247096	31.1159690442854
chr1	16391538.0	0.22189962230067073	31.1161541085704
chr1	16391760.0	0.01915349685461749	31.1161583606467
chr1	16391875.0	0.028277774726634758	31.116161612590794
chr1	16392484.0	0.15954934418119618	31.1162587781414
chr1	16392576.0	0.040937318462644486	31.1162625443747
chr1	16393184.0	3.256003945070605	31.118242194773302
chr1	16396577.0	5.490968374329093	31.1368730504674
chr1	16400467.0	0.7052173007949977	31.139616345767493
chr1	16404377.0	0.3343357195910172	31.140923598431094
chr1	16407979.0	0.3137751642156338	31.1420538165726
chr1	16412044.0	0.37411599101946036	31.143574598076093
chr1	16412696.0	0.18774831043354986	31.143697009974495
chr1	16414720.0	0.13965226739447653	31.143979666163702
chr1	16414958.0	0.12763919200380747	31.1440100442914
chr1	16418242.0	0.166344636996755	31.144556320079296
chr1	16425452.0	0.130767661830963	31.145499154921097
chr1	16426066.0	0.07885329641505824	31.145547570845096
chr1	16427177.0	0.12189940711763096	31.145683001086404
chr1	16427352.0	0.11610201251447247	31.145703318938594
chr1	16428082.0	0.11133990179869153	31.145784597066907
chr1	16429551.0	0.11240903763788625	31.145949725943197
chr1	16430770.0	0.10903821025305564	31.146082643521495
chr1	16430986.0	0.1068180537273562	31.1461057162211
chr1	16431508.0	0.11660622719592761	31.146166584671697
chr1	16432006.0	0.12082315722303552	31.146226754603994
chr1	16433486.0	0.09312129621642308	31.146364574122394
chr1	16435330.0	0.08034556155410087	31.1465127313379
chr1	16441353.0	0.06638434263578617	31.146912564233595
chr1	16443554.0	0.06893911035812988	31.147064299215494
chr1	16446111.0	0.06992076269245383	31.147243086605698
chr1	16447412.0	0.0873408024595839	31.147356716989698
chr1	16449319.0	0.06028359711645625	31.1474716778094
chr1	16454373.0	0.06323506784761151	31.1477912678423
chr1	16454957.0	0.06627365429048811	31.147829971656407
chr1	16455753.0	0.06518339559236142	31.147881857639298
chr1	16462030.0	0.06390083361529338	31.1482829631719
chr1	16462465.0	0.06324837032145464	31.14831047621299
chr1	16462510.0	0.04849372238090331	31.1483126584305
chr1	16462756.0	0.05795332315213686	31.148326914947994
chr1	16462994.0	0.02792099118855807	31.148333560143897
chr1	16466114.0	0.04001504173026605	31.148458407074095
chr1	16466706.0	0.04261552043381877	31.148483635462192
chr1	16466891.0	0.019626130313714088	31.1484872662963
chr1	16470390.0	0.04566088856761057	31.148647033745398
chr1	16471495.0	0.044807153393543867	31.148696545649898
chr1	16473047.0	0.044505097810959744	31.1487656175617
chr1	16476212.0	0.04553643917882501	31.1489097403917
chr1	16477781.0	0.06056187093492723	31.1490047619672
chr1	16480937.0	0.06377748678592107	31.149206043715495
chr1	16484970.0	0.054807396653983875	31.1494270819462
chr1	16486082.0	0.05735427004630214	31.14949085989449
chr1	16486422.0	0.050405158259035056	31.1495079976483
chr1	16488210.0	0.05346833451159723	31.149603599030407
chr1	16488232.0	0.006045967766836343	31.149603732041697
chr1	16489648.0	0.06951869880007498	31.1497021705192
chr1	16492799.0	0.0694400161837723	31.149920976010193
chr1	16498102.0	0.06972630467775554	31.1502907346039
chr1	16499300.0	0.109897154499588	31.15042239139499
chr1	16499319.0	0.04033073701904007	31.150423157678993
chr1	16500221.0	0.13709103969790853	31.1505468137968
chr1	16504955.0	0.13791247089159026	31.151199691434
chr1	16509181.0	0.1269425305481282	31.151736150568098
chr1	16509400.0	0.04129196116842301	31.151745193507594
chr1	16509535.0	0.0415025097153274	31.151750796346406
chr1	16510019.0	0.1045460127945181	31.151801396616598
chr1	16512047.0	0.10177213230034543	31.152007790500903
chr1	16512051.0	0.1684935480028571	31.152008464475095
chr1	16513409.0	0.4264775843175601	31.1525876210346
chr1	16513649.0	0.3530069916675889	31.1526723427126
chr1	16513702.0	0.04381336229668687	31.1526746648208
chr1	16513855.0	0.11808906273460641	31.1526927324474
chr1	16515871.0	0.1734988533229849	31.153042506135698
chr1	16520529.0	0.1505242182904659	31.153743647944495
chr1	16520783.0	0.07828672284016483	31.153763532772096
chr1	16520828.0	0.0232402355335479	31.153764578582695
chr1	16520935.0	0.033482299051692595	31.153768161188694
chr1	16522312.0	0.13789435032835254	31.153958041709096
chr1	16523006.0	0.07838012925857957	31.1540124375188
chr1	16523712.0	0.09165896544624967	31.154077148748407
chr1	16528683.0	0.12917936251969675	31.154719299359492
chr1	16529540.0	0.1351980225208159	31.154835164064792
chr1	16530289.0	0.1595220871961486	31.154954646108102
chr1	16530799.0	0.38012031547331315	31.155148507468994
chr1	16531823.0	0.42782970254007235	31.155586605084395
chr1	16532130.0	0.2660902179335007	31.1556682947813
chr1	16536405.0	0.3235235425020417	31.157051357925496
chr1	16538429.0	0.30579350015004514	31.1576702839698
chr1	16538541.0	0.0644711133368503	31.157677504734494
chr1	16538787.0	0.5197879792925649	31.1578053725774
chr1	16541578.0	0.5065086869568453	31.159219038322696
chr1	16543042.0	33.52108387841143	31.20829390512069
chr1	16544362.0	8.315463101899406	31.219270316415198
chr1	16545289.0	0.5677197085227726	31.219796592585
chr1	16546627.0	0.897309284079615	31.220997192407097
chr1	16550511.0	0.26157577044262176	31.222013152699496
chr1	16552882.0	0.3528362897089863	31.222849727542396
chr1	16554541.0	0.21251294165549942	31.223202286512603
chr1	16554980.0	0.2249408086453118	31.223301035527598
chr1	16555802.0	0.17907235304865646	31.223448233001804
chr1	16556495.0	0.09467595396198168	31.2235138434379
chr1	16557371.0	0.19424372283342917	31.2236840009391
chr1	16559566.0	0.14893452054744818	31.224010912211703
chr1	16559581.0	0.01940141913792104	31.22401120323299
chr1	16561947.0	0.1889615021134482	31.22445828614699
chr1	16564205.0	0.5822994914090664	31.225773118398592
chr1	16564259.0	0.32817205558794066	31.225790839689594
chr1	16564424.0	0.329376624883728	31.2258451868327
chr1	16564478.0	0.3311010777485569	31.2258630662909
chr1	16565952.0	3.1887448368380342	31.230563276180398
chr1	16570961.0	13.372044762866283	31.297543848397595
chr1	16574825.0	4.491019998809329	31.314897149672994
chr1	16575820.0	2.117789043625831	31.317004349771402
chr1	16577918.0	0.8514778290755307	31.318790750256802
chr1	16579526.0	4.094480031773958	31.325374674147895
chr1	16580553.0	6.466018106527374	31.3320152747433
chr1	16581457.0	121.25629022598805	31.44163096110759
chr1	16584436.0	19.957734352573016	31.501085051743907
